,AAPL,AMZN,COST,CVX,GOOGL,JPM,KO,MCD,NVDA,UNH
2022-02-01,-0.01680989485554251,-0.0977372840012673,-0.11030515676962391,0.13855717744723922,-0.05104217716793507,-0.04055883612479518,0.022544179336605262,-0.03445885889244214,-0.17707876662968425,-0.0695350117002996
2022-03-01,-0.06630521344719467,-0.0003406706419623585,0.029673981657415843,0.11549314222290967,-0.026371989680391075,-0.10231444816004452,0.02301569671315081,-0.07214588442434096,-0.04826886268774434,0.016598984055228572
2022-04-01,0.06585881684855073,0.07896009960756901,0.0959133494704302,0.09244017931328388,0.04441822787332156,-0.008389902263457798,0.022044367288461677,0.03936033093151379,0.12926220776841416,0.07648812725772602
2022-05-01,-0.10045785462847531,-0.27463071235530323,-0.07761845027766962,-0.047065419996567104,-0.20555830608736447,-0.11803927200863408,0.027300043016791075,-0.0003611068031890101,-0.364804850033587,-0.007912728458374959
2022-06-01,-0.056911160392668005,-0.021121663243151106,-0.1514554306265543,0.12635192008341356,-0.001907868943472181,0.08469800475332528,-0.024123900999301517,0.00048151270177276313,-0.012314604817801658,-0.03196761675276064
2022-07-01,-0.0680279467797698,-0.10495518286017659,0.06105325671616145,-0.18520680849783874,-0.04631384678780704,-0.13020509577713704,0.027756678461398402,0.020181578647742674,-0.232048491961407,0.05278014789449261
2022-08-01,0.15059688028017662,0.2116871758877803,0.12011106770993672,0.09126243164041799,0.054777191196240055,0.010208651458903494,0.0021723395984747313,0.043588504258922765,0.2388427900320389,0.034160442830970035
2022-09-01,-0.02083702050026252,-0.05753647616432776,-0.032791628095989525,-0.02240796695540567,-0.04560000380332454,0.002623301546902071,-0.039840878770463856,-0.02434938384710003,-0.28002918445398,-0.021484992453890146
2022-10-01,-0.1336399095497753,-0.12323520312225181,-0.11375869053849823,-0.07938420368504369,-0.13741826580425429,-0.0914749257825503,-0.0941612114933167,-0.10572020333705043,-0.1378268023917141,-0.03372116486175609
2022-11-01,0.08625738193687298,-0.1548441260924392,0.058780694114306094,0.23769594116581447,-0.05567728037720148,0.2129214512243612,0.06261759952202688,0.16799715701740892,0.10944655394337541,0.08037774644191258
2022-12-01,-0.01399719133730869,-0.013417445133216906,0.007770355851436289,0.009186385795120704,0.11000317695762239,0.06121675381309806,0.07433708833133237,0.007263216748337014,0.23550909963801397,-0.01918524185102523
2023-01-01,-0.13230919456449067,-0.1283094486433709,-0.09870961520396321,-0.016575898947228603,-0.1350745285688192,-0.015832522632191842,-0.0028256255570519406,-0.03676860529222469,-0.15914316247150534,-0.009535736440468179
2023-02-01,0.11269926247919075,0.2245711178168445,0.12621265900742273,-0.04635284850382956,0.12951389789052145,0.04748318048140946,-0.036501640730159705,0.010343604061518182,0.3598246040671261,-0.06462656463836002
2023-03-01,0.0007001966803740125,-0.13175323852064483,-0.07705067166508607,-0.047060455114206964,-0.10565933133805953,0.02098343183308808,-0.041107277837805496,-0.007664769303100003,0.08047223951466159,-0.044812085682819636
2023-04-01,0.12646997496874596,0.11390589674268774,0.0373171083469781,0.0068266166636600095,0.13798980874588493,-0.0897766219277028,0.060097541770984204,0.062306987053349784,0.20210135145089284,-0.0019943183903876416
2023-05-01,0.02804442943678868,-0.012077655721812613,-0.006623379175273407,0.024698452221517935,0.032904849299524,0.08807839557483772,0.035941650812717114,0.06228733945067481,0.039979246506179296,0.047742789935646346
2023-06-01,0.061455315050430295,0.18484973968908697,0.039874236576053004,-0.08475247991502123,0.1433247105458016,-0.025971617755648088,-0.06921525961956038,-0.0331742495063317,0.3189252929816292,-0.004184686908452515
2023-07-01,0.0742466628310378,0.05998719980193177,0.04906866684363007,0.03354014893759835,-0.03303238376265245,0.055558288483236615,0.011247123985043708,0.041253442930212346,0.06182494159246731,-0.022571065759412003
2023-08-01,0.008419455160569756,0.010150835609761991,0.031249962055706085,0.030973812943909787,0.09439847498084103,0.08447183968433089,0.02541316428051174,-0.02490440150703145,0.09476851086369963,0.048924753238396936
2023-09-01,-0.030595675777824422,0.047672142908663465,-0.018518035552001228,0.021812168934843248,0.03076461139679085,-0.0681840793189342,-0.0406399586136824,-0.030060842516180703,0.04214638930422895,-0.05812146970114566
2023-10-01,-0.10128692175089785,-0.08299129333515738,0.037346362503546775,0.02595342103988409,-0.03602353881158155,-0.012335871358663958,-0.04988092161105673,-0.06431529507633743,-0.10892886796186455,0.060916643632789216
2023-11-01,0.015992011664010247,0.07484938199344969,-0.014549172805707668,-0.15797313580025463,-0.03428116031639909,-0.03547755711733846,0.00818356014106711,-0.005595746278217775,-0.02735991959205574,0.05293812328671501
2023-12-01,0.09596298969571673,0.07065571345903235,0.07028768777850086,0.01617609559048909,0.04189371229527714,0.12118391851474593,0.04617012267159127,0.09359588269937369,0.09975717170589318,0.03225548789513948
2024-01-01,0.0067225862182263086,0.03284908285614406,0.12418668674888828,0.029597100427633118,0.05768507270255057,0.08116037867998886,0.004933216053074097,0.03622901924998034,0.05736972472158249,-0.03854674465024292
2024-02-01,-0.029892190183361162,0.04717792994875744,0.06656772567122543,-0.008551005013289264,0.010468251606364791,0.027263103519132487,0.03419563141181801,0.005281009017364685,0.24114612632947593,-0.037407241196234495
2024-03-01,-0.03801821963850778,0.11235509694193217,0.06186639469131769,0.043579139543824974,-0.028891683645294212,0.0644198030403656,-0.024065497461063356,-0.01929330280121596,0.26655274136391094,-0.03534137476518045
2024-04-01,-0.05509129080016198,0.015312529383453016,-0.03835423832180637,0.04021205158376101,0.1255791851905745,0.07108117627836365,0.02710063066685533,-0.036820092024729655,0.09376588207323869,0.004281535916018066
2024-05-01,-0.004302677684438559,-0.01094547257668891,0.002961499083905321,0.003451399500372444,0.0524308685115076,-0.03042123154601198,0.020390562301692006,-0.02087882570609214,-0.08450049560558953,-0.011480801256601197
2024-06-01,0.12847986474376583,-0.014404916766982306,0.11456870916849775,0.02663510933691748,0.05138488519571472,0.05461572123295393,0.016018258852115934,-0.058292844453615024,0.2778040031144555,0.02299279752415598
2024-07-01,0.11994791234299128,0.11123753761931694,0.04323074767320962,-0.03626273491158206,0.06018123616962217,0.013821152066407253,0.013275754575694645,-0.02851099277110241,0.1256418528757168,0.0027788224848340317
2024-08-01,0.007400408568752389,-0.06890226685806071,-0.03320210180749908,-0.025232686074409597,-0.06917240735265573,0.01766883356207198,0.07134987938091633,0.07236063204721914,-0.12942543084945607,0.14663386951146706
2024-09-01,0.048733870567009334,-0.030727558615335222,0.08838757442101319,-0.01994694815538885,-0.04418027565485952,0.07786530885207377,0.06425347869698227,0.07146802112176742,0.088955278563619,0.02997713475155842
2024-10-01,-0.012258338902850656,0.036469706156438304,-0.016951909813784413,0.011758884872389899,0.023181188510406948,-0.08229913170008976,-0.003710136710427493,0.05421941893332491,-0.019968430916299396,-0.008220186280843098
2024-11-01,-0.014695604748746424,0.06685508845242494,0.001248171875591605,0.02226216913530612,0.02542414725477785,0.08010002197677467,-0.09808913804876497,-0.025979936798071746,0.146059397644903,-0.027355111173859005
2024-12-01,0.06378305854008773,0.04909569489453064,0.10237190578214317,0.06641796800898285,-0.013755260663336943,0.11343759131742351,-0.006852842947606898,0.0027063800773103617,0.020830325297682178,0.07244037990736538
2025-01-01,0.0536879513990789,0.053841874445842826,-0.05892126470814399,-0.1115344949807993,0.11487566847707091,-0.04091040905897323,-0.02881322990232121,-0.014894190418813383,-0.028993150870889457,-0.1836988378892261
2025-02-01,-0.05930768815593171,0.08007423516996033,0.06711909792498245,0.029591052074186393,0.0748849654056091,0.1140930540757135,0.019405818461966415,-0.004113515273137036,-0.11192673337208828,0.06990979438512727
2025-03-01,0.025543379366854642,-0.11301904812963531,0.06889495676346913,0.07232125552978894,-0.18077385291013268,-0.009963445688724147,0.1149083619077477,0.06578249863151722,0.039598589727893915,-0.1329391171227442
2025-04-01,-0.08025292728675464,-0.09952576479322645,-0.0941379123381362,0.0604837535341374,-0.07960156289446435,-0.0826342997496959,0.016578173597746944,0.022800527850673876,-0.12573847228280974,0.10084483093695663
2025-05-01,-0.045229977844044,-0.01030425334973304,0.0457119125255684,-0.21243035615343164,0.026574411045261093,0.01930965721079295,-0.008102966887534872,3.1900632858340165e-05,0.013167590161587238,-0.2666477626528589
2025-06-01,-0.058924576733259224,0.07498259757557207,0.04165633283816109,0.015330722847803168,0.06271576020668629,0.06700628494851862,0.011298001524604986,0.0006692871696131553,0.1912266630095871,-0.2830341526184788
2025-07-01,0.03411395205081034,0.07265757134720252,-0.05353329871445219,0.06286839948522195,0.024802599244121707,0.09534453961573285,0.0011030221109233338,-0.04787904181087093,0.12622893939756588,0.08427160214248967
2025-08-01,-0.026525150234714367,-0.02624174212470597,-0.033120226532404005,0.03926817979887068,0.07286016528865326,0.0012185133841732172,-0.03999675768337879,0.01798917350571352,0.12504800890859957,-0.31602294411450665
